"Campaign_ID","Target_Audience","Age_Group","Customer_Type","Campaign_Goal","Duration","Channel_Used","Conversion_Rate","Spend","ROI","Location","Language","Clicks","Impressions","Customer_Segment","Date","Company","FullState"
671719,"Women","18-24","Women 18-24","Brand Awareness",60,"Twitter",0.1,11662.9,7.19,"Miami","French",30884,92998,"Food",2022-01-15,"Culinary Quest","Florida"
200728,"Women","35-44","Women 35-44","Increase Sales",45,"Instagram",0.14,9497.48,2.79,"New York","English",24974,75492,"Food",2022-08-04,"Epicurean Edge","New York"
365075,"Women","25-34","Women 25-34","Market Expansion",15,"Pinterest",0.11,1800.34,1.34239195,"Los Angeles","French",2607,9471,"Fashion",2022-08-27,"Attire Artistry","California"
730270,"Women","18-24","Women 18-24","Brand Awareness",45,"Instagram",0.13,7908.12,0.74,"Las Vegas","French",20659,62711,"Food",2022-04-20,"Epicurean Edge","Nevada"
919149,"Men","25-34","Men 25-34","Brand Awareness",15,"Twitter",0.09,3848.85,5.52,"Los Angeles","French",9627,30034,"Fashion",2022-12-23,"Chic Couture","California"
673794,"Men","25-34","Men 25-34","Increase Sales",30,"Instagram",0.04,7448.81,3.9,"Austin","French",19400,58982,"Food",2022-07-02,"Epicurean Edge","Texas"
452245,"Men","35-44","Men 35-44","Increase Sales",60,"Instagram",0.1,11952.87,3.8,"Las Vegas","Spanish",31645,95254,"Fashion",2022-11-03,"Attire Artistry","Nevada"
455582,"Men","25-34","Men 25-34","Increase Sales",60,"Instagram",0.14,12418.42,7.9,"Las Vegas","Spanish",32875,98897,"Fashion",2022-08-11,"Style Sphere","Nevada"
308384,"Women","35-44","Women 35-44","Product Launch",30,"Instagram",0.14,4156.83,4.6,"Los Angeles","Spanish",10473,32542,"Fashion",2022-09-18,"Trend Tailors","California"
217471,"Men","25-34","Men 25-34","Product Launch",60,"Facebook",0.09,13518.53,5.06,"Austin","English",35626,107046,"Fashion",2022-02-16,"Silk & Style","Texas"
934821,"Women","35-44","Women 35-44","Product Launch",60,"Facebook",0.07,13530.29,4.24,"New York","English",35654,107128,"Food",2022-11-22,"Gourmet Grove","New York"
274730,"Women","35-44","Women 35-44","Market Expansion",45,"Instagram",0.02,7835,1.24,"Los Angeles","Spanish",20463,62132,"Food",2022-07-07,"Epicurean Edge","California"
811886,"Men","25-34","Men 25-34","Brand Awareness",15,"Facebook",0.02,1262.94,0.61,"Los Angeles","English",3340,11414,"Food",2022-11-02,"Palate Paradise","California"
154653,"Women","35-44","Women 35-44","Market Expansion",15,"Pinterest",0.02,500,0.988472368,"Miami","English",1090,4533,"Fashion",2022-09-15,"Fiber Fashion","Florida"
509924,"Men","25-34","Men 25-34","Increase Sales",60,"Twitter",0.08,12702.16,6.67,"Las Vegas","French",33612,101081,"Fashion",2022-06-13,"Runway Rebels","Nevada"
269372,"Women","25-34","Women 25-34","Increase Sales",45,"Pinterest",0.13,10481.21,0.97596006,"Las Vegas","English",16249,53891,"Fashion",2022-09-02,"Glam Garments","Nevada"
883553,"Women","25-34","Women 25-34","Market Expansion",15,"Facebook",0.04,3280.07,5.57,"Miami","Spanish",8104,25526,"Fashion",2022-11-30,"Vogue Visions","Florida"
293453,"Men","25-34","Men 25-34","Increase Sales",30,"Facebook",0.04,5801.12,0.67,"New York","Spanish",14952,45808,"Fashion",2022-05-12,"Attire Artistry","New York"
218690,"Men","25-34","Men 25-34","Brand Awareness",60,"Pinterest",0.05,12512.34,0.999197204,"New York","English",19449,64313,"Fashion",2022-11-10,"Trend Tailors","New York"
475967,"Men","35-44","Men 35-44","Brand Awareness",60,"Twitter",0.1,11497.59,7.77,"Austin","French",30431,91658,"Fashion",2022-08-11,"Style Sphere","Texas"
346071,"Women","18-24","Women 18-24","Brand Awareness",45,"Instagram",0.01,8118.53,1.14,"Los Angeles","French",21239,64431,"Food",2022-10-20,"Epicurean Edge","California"
193649,"Women","18-24","Women 18-24","Increase Sales",15,"Facebook",0.07,3464.09,6.75,"Los Angeles","English",8589,26960,"Fashion",2022-03-26,"Silk & Style","California"
252868,"Men","35-44","Men 35-44","Increase Sales",15,"Facebook",0.13,1862.66,3.11,"Austin","French",4576,15073,"Food",2022-11-05,"Nosh Nirvana","Texas"
757844,"Women","18-24","Women 18-24","Brand Awareness",30,"Instagram",0.04,4359.2,2.5,"Los Angeles","English",11021,34165,"Fashion",2022-06-06,"Chic Couture","California"
109951,"Men","18-24","Men 18-24","Product Launch",45,"Instagram",0.12,11034.64,5.54,"Miami","English",29166,87910,"Fashion",2022-03-15,"Attire Artistry","Florida"
319739,"Women","35-44","Women 35-44","Brand Awareness",30,"Twitter",0.14,6584.97,6.67,"Austin","English",17068,52075,"Food",2022-02-07,"Dine Divine","Texas"
303007,"Men","18-24","Men 18-24","Increase Sales",30,"Pinterest",0.1,5467.48,0.321745075,"New York","French",8247,27836,"Food",2022-11-08,"Gourmet Grove","New York"
141696,"Women","35-44","Women 35-44","Market Expansion",60,"Pinterest",0.13,14157.17,1.104658089,"Miami","French",21727,71729,"Food",2022-03-27,"Feast Flavors","Florida"
484467,"Men","35-44","Men 35-44","Market Expansion",45,"Facebook",0.09,9893.17,5.21,"Las Vegas","French",26066,78728,"Fashion",2022-07-16,"Mode Maven","Nevada"
533428,"Women","25-34","Women 25-34","Market Expansion",15,"Twitter",0.02,3705.03,5.95,"Austin","English",9239,28887,"Fashion",2022-08-01,"Glam Garments","Texas"
993602,"Women","35-44","Women 35-44","Brand Awareness",15,"Instagram",0.06,2499.87,1.94,"Miami","French",6111,19621,"Food",2022-09-26,"Dine Divine","Florida"
770895,"Women","18-24","Women 18-24","Brand Awareness",60,"Facebook",0.07,11761.22,4.97,"New York","Spanish",31149,93784,"Food",2022-09-14,"Feast Flavors","New York"
166847,"Men","35-44","Men 35-44","Market Expansion",45,"Facebook",0.11,9749.7,4.92,"Las Vegas","English",25674,77566,"Food",2022-09-29,"Culinary Quest","Nevada"
131918,"Women","35-44","Women 35-44","Brand Awareness",15,"Twitter",0.01,1603.44,4.8,"Miami","English",4017,13418,"Food",2022-06-19,"Bistro Bliss","Florida"
183969,"Women","18-24","Women 18-24","Market Expansion",45,"Twitter",0.11,10938.28,6.2,"Austin","Spanish",28904,87133,"Fashion",2022-07-12,"Glam Garments","Texas"
756818,"Men","18-24","Men 18-24","Product Launch",15,"Instagram",0.04,3688.03,5.69,"Miami","English",9192,28747,"Food",2022-06-30,"Gourmet Grove","Florida"
920763,"Women","25-34","Women 25-34","Market Expansion",60,"Twitter",0.07,12681.38,5.2,"Las Vegas","French",33559,100924,"Food",2022-04-11,"Gastronomy Guild","Nevada"
235128,"Men","25-34","Men 25-34","Brand Awareness",45,"Facebook",0.09,10253.44,0.6,"Miami","English",27043,81622,"Food",2022-02-09,"Savor Street","Florida"
814090,"Women","35-44","Women 35-44","Increase Sales",30,"Pinterest",0.08,5680.7,1.292342716,"Austin","English",8592,28957,"Fashion",2022-02-08,"Mode Maven","Texas"
996977,"Men","25-34","Men 25-34","Increase Sales",30,"Facebook",0.04,5142.74,2.26,"Las Vegas","Spanish",13172,40537,"Food",2022-06-09,"Bistro Bliss","Nevada"
707647,"Men","18-24","Men 18-24","Product Launch",30,"Instagram",0.1,7112.92,0.94,"New York","English",18505,56332,"Food",2022-10-19,"Epicurean Edge","New York"
852815,"Men","25-34","Men 25-34","Market Expansion",45,"Facebook",0.06,9762.04,5.77,"Miami","English",25712,77680,"Food",2022-08-01,"Palate Paradise","Florida"
148486,"Women","25-34","Women 25-34","Increase Sales",15,"Twitter",0.08,4007.89,5.39,"Los Angeles","English",10061,31319,"Fashion",2022-02-22,"Trend Tailors","California"
733552,"Men","18-24","Men 18-24","Market Expansion",45,"Instagram",0.08,8905.13,4.03,"Miami","English",23370,70741,"Fashion",2022-04-02,"Vogue Visions","Florida"
102547,"Women","25-34","Women 25-34","Product Launch",15,"Twitter",0.14,2886.44,6.13,"Las Vegas","French",7080,22490,"Fashion",2022-08-10,"Vogue Visions","Nevada"
724401,"Men","18-24","Men 18-24","Brand Awareness",45,"Facebook",0.11,10892.87,2.79,"Los Angeles","French",28782,86774,"Food",2022-11-28,"Culinary Quest","California"
154404,"Men","18-24","Men 18-24","Product Launch",15,"Facebook",0.1,2596.79,5.53,"Las Vegas","Spanish",6352,20334,"Fashion",2022-01-17,"Glam Garments","Nevada"
173514,"Men","25-34","Men 25-34","Product Launch",60,"Pinterest",0.11,12178.04,0.028599562,"Los Angeles","Spanish",18936,62639,"Fashion",2022-01-25,"Mode Maven","California"
628644,"Men","25-34","Men 25-34","Increase Sales",15,"Instagram",0.01,1985.17,4.35,"Los Angeles","English",4867,15936,"Fashion",2022-07-09,"Style Sphere","California"
391064,"Men","18-24","Men 18-24","Product Launch",60,"Instagram",0.07,13305.31,0.5,"New York","Spanish",35121,105551,"Fashion",2022-07-21,"Chic Couture","New York"
307759,"Men","35-44","Men 35-44","Product Launch",45,"Pinterest",0.12,10820.85,0.824024886,"New York","French",16789,55651,"Fashion",2022-05-27,"Style Sphere","New York"
634506,"Women","35-44","Women 35-44","Increase Sales",60,"Twitter",0.11,13741.24,6.84,"Austin","French",36118,108503,"Fashion",2022-04-07,"Trend Tailors","Texas"
583273,"Women","18-24","Women 18-24","Market Expansion",45,"Twitter",0.03,8280.22,4.16,"New York","English",21685,65751,"Food",2022-06-19,"Nosh Nirvana","New York"
474080,"Women","35-44","Women 35-44","Market Expansion",60,"Pinterest",0.04,12061.61,0.52194201,"Las Vegas","Spanish",18750,62034,"Food",2022-02-25,"Gastronomy Guild","Nevada"
665409,"Men","25-34","Men 25-34","Increase Sales",30,"Instagram",0.1,5460.82,3.48,"Austin","English",14024,43061,"Fashion",2022-05-10,"Vogue Visions","Texas"
174615,"Men","35-44","Men 35-44","Brand Awareness",45,"Instagram",0.02,9722.44,3.43,"New York","French",25601,77350,"Food",2022-12-07,"Nosh Nirvana","New York"
825471,"Men","35-44","Men 35-44","Increase Sales",30,"Facebook",0.07,7631.01,5.27,"Los Angeles","Spanish",19900,60464,"Food",2022-02-16,"Bistro Bliss","California"
843119,"Men","18-24","Men 18-24","Product Launch",45,"Instagram",0.01,8717.45,4.05,"Austin","French",22872,69269,"Fashion",2022-09-10,"Fiber Fashion","Texas"
969744,"Men","18-24","Men 18-24","Product Launch",60,"Pinterest",0.07,14921.01,0.321745075,"Miami","English",22494,74225,"Food",2022-11-07,"Palate Paradise","Florida"
876363,"Men","35-44","Men 35-44","Product Launch",30,"Instagram",0.08,5320.06,7.17,"Miami","French",13647,41943,"Fashion",2022-11-03,"Mode Maven","Florida"
234476,"Men","35-44","Men 35-44","Market Expansion",15,"Instagram",0.08,1511.25,0.15,"Las Vegas","Spanish",3830,12866,"Fashion",2022-12-16,"Runway Rebels","Nevada"
384216,"Men","35-44","Men 35-44","Brand Awareness",15,"Twitter",0.04,1492.34,4.04,"Las Vegas","Spanish",3791,12749,"Fashion",2022-05-18,"Vogue Visions","Nevada"
370303,"Men","35-44","Men 35-44","Market Expansion",45,"Instagram",0.07,8298.84,4.35,"New York","French",21737,65905,"Food",2022-03-29,"Savor Street","New York"
332969,"Women","35-44","Women 35-44","Increase Sales",15,"Twitter",0.02,500,7.98,"Los Angeles","Spanish",865,4082,"Fashion",2022-05-28,"Trend Tailors","California"
294611,"Men","25-34","Men 25-34","Product Launch",30,"Twitter",0.13,6595.99,3.71,"New York","English",17097,52162,"Fashion",2022-12-18,"Trend Tailors","New York"
890868,"Men","18-24","Men 18-24","Product Launch",45,"Pinterest",0.03,9930,0.729288836,"New York","English",15363,51007,"Food",2022-01-20,"Savor Street","New York"
423843,"Men","18-24","Men 18-24","Market Expansion",45,"Instagram",0.12,10679.22,0.67,"Miami","Spanish",28206,85068,"Fashion",2022-02-26,"Attire Artistry","Florida"
432483,"Men","18-24","Men 18-24","Brand Awareness",45,"Pinterest",0.03,8729.33,0.13584792,"New York","French",13452,44785,"Fashion",2022-12-16,"Runway Rebels","New York"
953439,"Men","35-44","Men 35-44","Market Expansion",45,"Facebook",0.11,8755.59,5.62,"Los Angeles","English",22973,69566,"Fashion",2022-05-29,"Glam Garments","California"
489827,"Women","18-24","Women 18-24","Increase Sales",30,"Facebook",0.13,4850.23,6.31,"Los Angeles","English",12366,38150,"Food",2022-03-25,"Bistro Bliss","California"
328073,"Women","35-44","Women 35-44","Market Expansion",60,"Instagram",0.13,13654.09,4.37,"Los Angeles","French",35933,107954,"Food",2022-02-08,"Feast Flavors","California"
892172,"Men","35-44","Men 35-44","Market Expansion",15,"Instagram",0.08,2806.82,3.52,"Los Angeles","French",6872,21874,"Fashion",2022-03-08,"Glam Garments","California"
999832,"Men","25-34","Men 25-34","Brand Awareness",30,"Facebook",0.12,6200.72,3.46,"Austin","English",16037,49022,"Food",2022-05-19,"Gourmet Grove","Texas"
469943,"Men","18-24","Men 18-24","Product Launch",60,"Pinterest",0.04,14135.41,0.116185721,"Austin","Spanish",21701,71644,"Food",2022-05-10,"Dine Divine","Texas"
455184,"Women","35-44","Women 35-44","Market Expansion",30,"Facebook",0.01,5931.76,5.22,"Miami","English",15315,46883,"Fashion",2022-08-13,"Attire Artistry","Florida"
891810,"Men","18-24","Men 18-24","Brand Awareness",60,"Pinterest",0.1,15000,0.627402895,"New York","Spanish",22736,75015,"Food",2022-10-14,"Epicurean Edge","New York"
176208,"Women","18-24","Women 18-24","Increase Sales",30,"Instagram",0.09,6450.2,1.07,"Miami","Spanish",16710,51015,"Food",2022-09-09,"Dine Divine","Florida"
348802,"Men","18-24","Men 18-24","Increase Sales",30,"Twitter",0.1,5347.46,3.45,"New York","English",13717,42150,"Fashion",2022-07-01,"Glam Garments","New York"
865300,"Women","35-44","Women 35-44","Brand Awareness",60,"Twitter",0.07,11753.09,1.89,"Las Vegas","English",31124,93710,"Fashion",2022-03-22,"Glam Garments","Nevada"
193277,"Men","25-34","Men 25-34","Product Launch",60,"Facebook",0.07,14033.38,5.69,"New York","French",36738,110340,"Fashion",2022-11-21,"Fiber Fashion","New York"
359509,"Men","18-24","Men 18-24","Product Launch",30,"Pinterest",0.06,7568.73,1.317367333,"Austin","French",11589,38716,"Food",2022-11-12,"Feast Flavors","Texas"
683443,"Men","35-44","Men 35-44","Market Expansion",15,"Twitter",0.09,3137.09,3.18,"Los Angeles","English",7735,24430,"Food",2022-07-29,"Nosh Nirvana","California"
377935,"Men","25-34","Men 25-34","Market Expansion",60,"Facebook",0.06,15000,3.19,"New York","French",38655,116018,"Fashion",2022-10-18,"Silk & Style","New York"
419988,"Women","18-24","Women 18-24","Market Expansion",15,"Twitter",0.03,500,4.81,"Austin","English",1804,6864,"Food",2022-01-10,"Palate Paradise","Texas"
805343,"Men","35-44","Men 35-44","Market Expansion",30,"Instagram",0.03,7077.34,4.44,"Los Angeles","Spanish",18406,56040,"Food",2022-03-21,"Gastronomy Guild","California"
449609,"Women","18-24","Women 18-24","Increase Sales",15,"Pinterest",0.1,2363.82,0.032174507,"Miami","Spanish",3395,12036,"Food",2022-05-04,"Palate Paradise","Florida"
801686,"Men","25-34","Men 25-34","Market Expansion",60,"Twitter",0.03,13426.3,7.89,"Austin","French",35406,106394,"Fashion",2022-12-31,"Chic Couture","Texas"
482937,"Women","18-24","Women 18-24","Brand Awareness",30,"Facebook",0.11,6207.43,7.14,"Austin","English",16056,49079,"Fashion",2022-06-07,"Runway Rebels","Texas"
904625,"Women","18-24","Women 18-24","Market Expansion",15,"Pinterest",0.11,1599.78,0.541604209,"Las Vegas","English",2355,8651,"Food",2022-06-01,"Savor Street","Nevada"
735393,"Men","25-34","Men 25-34","Product Launch",60,"Pinterest",0.1,13361.52,0.405756289,"Las Vegas","English",20706,68405,"Food",2022-07-29,"Savor Street","Nevada"
840277,"Men","35-44","Men 35-44","Brand Awareness",60,"Instagram",0.14,11637.35,2.92,"Austin","French",30814,92791,"Food",2022-09-06,"Gourmet Grove","Texas"
526159,"Men","25-34","Men 25-34","Brand Awareness",30,"Twitter",0.13,5833.34,7.28,"Miami","English",15041,46070,"Food",2022-03-14,"Dine Divine","Florida"
160914,"Men","18-24","Men 18-24","Increase Sales",45,"Instagram",0.15,10515.8,4.21,"Los Angeles","French",27758,83740,"Fashion",2022-06-17,"Attire Artistry","California"
604198,"Women","18-24","Women 18-24","Product Launch",30,"Instagram",0.02,7255.92,2.56,"Los Angeles","Spanish",18887,57465,"Fashion",2022-02-28,"Silk & Style","California"
962323,"Women","18-24","Women 18-24","Product Launch",15,"Facebook",0.03,1638.19,3.58,"New York","English",4088,13630,"Fashion",2022-03-01,"Silk & Style","New York"
899169,"Men","25-34","Men 25-34","Market Expansion",60,"Instagram",0.11,15000,6.39,"Las Vegas","English",39578,118750,"Fashion",2022-05-11,"Attire Artistry","Nevada"
145290,"Men","18-24","Men 18-24","Brand Awareness",60,"Pinterest",0.04,11810.69,0.296720458,"Austin","Spanish",18371,60799,"Food",2022-10-06,"Nosh Nirvana","Texas"
173664,"Men","35-44","Men 35-44","Increase Sales",60,"Pinterest",0.14,15000,0.117973194,"Los Angeles","English",22727,74983,"Food",2022-10-01,"Gastronomy Guild","California"
978229,"Men","35-44","Men 35-44","Market Expansion",60,"Pinterest",0.06,12135.09,1.195819194,"New York","Spanish",18866,62411,"Fashion",2022-11-16,"Chic Couture","New York"
698685,"Men","18-24","Men 18-24","Market Expansion",60,"Instagram",0.12,15000,6.92,"New York","English",39180,117572,"Food",2022-11-15,"Gourmet Grove","New York"
623599,"Men","18-24","Men 18-24","Increase Sales",60,"Pinterest",0.07,11757.84,0.044686816,"Los Angeles","French",18288,60529,"Fashion",2022-04-30,"Attire Artistry","California"
284075,"Women","35-44","Women 35-44","Brand Awareness",30,"Twitter",0.13,7099.98,0.03,"New York","English",18466,56217,"Fashion",2022-04-22,"Mode Maven","New York"
829214,"Women","25-34","Women 25-34","Market Expansion",45,"Instagram",0.08,11137.2,5.87,"New York","French",29450,88750,"Food",2022-12-28,"Nosh Nirvana","New York"
932651,"Women","35-44","Women 35-44","Market Expansion",30,"Facebook",0.08,7210.1,0.97,"Miami","French",18769,57114,"Fashion",2022-02-14,"Chic Couture","Florida"
655689,"Men","25-34","Men 25-34","Product Launch",60,"Twitter",0.09,13800.73,7.66,"New York","French",36248,108887,"Food",2022-04-27,"Nosh Nirvana","New York"
858956,"Women","18-24","Women 18-24","Increase Sales",30,"Pinterest",0.05,5221.83,0.825812358,"Austin","English",7860,26575,"Fashion",2022-06-07,"Vogue Visions","Texas"
336850,"Men","18-24","Men 18-24","Increase Sales",45,"Twitter",0.09,8568.06,3.18,"Austin","French",22473,68087,"Food",2022-05-16,"Dine Divine","Texas"
784243,"Men","18-24","Men 18-24","Increase Sales",15,"Pinterest",0.04,1770.22,0.103673413,"Austin","French",2566,9339,"Fashion",2022-05-13,"Attire Artistry","Texas"
419070,"Women","35-44","Women 35-44","Brand Awareness",60,"Twitter",0.09,11643.05,2.73,"Los Angeles","English",30830,92839,"Fashion",2022-08-20,"Chic Couture","California"
607866,"Men","18-24","Men 18-24","Brand Awareness",45,"Instagram",0.11,10217.96,3.19,"Austin","French",26948,81342,"Food",2022-11-09,"Gastronomy Guild","Texas"
754801,"Women","35-44","Women 35-44","Product Launch",60,"Facebook",0.14,14589.65,5.23,"Austin","English",37790,113454,"Fashion",2022-02-22,"Chic Couture","Texas"
277375,"Men","25-34","Men 25-34","Product Launch",60,"Twitter",0.12,11714.99,4.62,"Miami","French",31017,93394,"Fashion",2022-10-26,"Style Sphere","Florida"
364662,"Women","18-24","Women 18-24","Product Launch",60,"Instagram",0.09,11908.75,1.46,"Las Vegas","English",31533,94922,"Fashion",2022-06-14,"Vogue Visions","Nevada"
